ID,COD_INSEE,COD_IRIS
2827,94022.0,940220104.0
2828,4094.0,40940000.0
2829,54395.0,543950403.0
2830,91692.0,916920108.0
2831,69165.0,691650000.0
2832,46127.0,461270000.0
2833,59350.0,593500118.0
2834,39290.0,392900000.0
2835,34032.0,340320403.0
2836,63113.0,631130501.0
2837,63107.0,631070000.0
2838,50363.0,503630000.0
2839,33063.0,330631003.0
2840,17058.0,170580000.0
2841,84019.0,840190103.0
2842,75113.0,751135201.0
2843,53186.0,531860000.0
2844,80249.0,802490000.0
2845,35353.0,353530000.0
2846,85295.0,852950000.0
2847,75120.0,751208007.0
2848,66058.0,660580000.0
2849,38269.0,382690102.0
2850,40046.0,400460104.0
2851,26281.0,262810101.0
2852,78096.0,780960000.0
2853,31119.0,311190000.0
2854,76540.0,765400203.0
2855,7066.0,70660000.0
2856,36071.0,360710000.0
2857,51118.0,511180000.0
2858,26235.0,262350101.0
2859,72003.0,720030101.0
2860,54395.0,543950502.0
2861,92012.0,920120504.0
2862,94019.0,940190106.0
2863,15029.0,150290000.0
2864,72231.0,722310000.0
2865,53147.0,531470107.0
2866,1273.0,12730000.0
2867,89130.0,891300000.0
2868,71370.0,713700000.0
2869,69384.0,693840502.0
2870,13207.0,132070102.0
2871,68245.0,682450000.0
2872,92063.0,920630102.0
2873,77037.0,770370102.0
2874,72329.0,723290000.0
2875,59350.0,593500402.0
2876,34022.0,340220101.0
2877,91085.0,910850000.0
2878,53215.0,532150000.0
2879,50099.0,500990103.0
2880,69171.0,691710000.0
2881,28071.0,280710000.0
2882,6088.0,60880205.0
2883,85109.0,851090103.0
2884,31555.0,315554804.0
2885,13202.0,132020404.0
2886,66127.0,661270000.0
2887,68315.0,683150103.0
2888,64549.0,645490000.0
2889,30305.0,303050000.0
2890,78640.0,786400109.0
2891,49099.0,490990701.0
2892,63211.0,632110000.0
2893,,
2894,62083.0,620830102.0
2895,56198.0,561980000.0
2896,85009.0,850090000.0
2897,44183.0,441830000.0
2898,49007.0,490070304.0
2899,83047.0,830470101.0
2900,92072.0,920720105.0
2901,40192.0,401920109.0
2902,59527.0,595270105.0
2903,91553.0,915530103.0
2904,92073.0,920730109.0
2905,59262.0,592620000.0
2906,35069.0,350690101.0
2907,30211.0,302110000.0
2908,49307.0,493070000.0
2909,59314.0,593140000.0
2910,17091.0,170910000.0
2911,74094.0,740940000.0
2912,41097.0,410970000.0
2913,2037.0,20370000.0
2914,44184.0,441840117.0
2915,76057.0,760570104.0
2916,60141.0,601410101.0
2917,48016.0,480160000.0
2918,59327.0,593270103.0
2919,81179.0,811790000.0
2920,83124.0,831240000.0
2921,33284.0,332840000.0
2922,35251.0,352510000.0
2923,34172.0,341722101.0
2924,69287.0,692870102.0
2925,49323.0,493230000.0
2926,39547.0,395470000.0
2927,75119.0,751197611.0
2928,27464.0,274640000.0
2929,86194.0,861940704.0
2930,61101.0,611010000.0
2931,50502.0,505020102.0
2932,74305.0,743050103.0
2933,75104.0,751041504.0
2934,1295.0,12950000.0
2935,81276.0,812760000.0
2936,19031.0,190310702.0
2937,30290.0,302900000.0
2938,64024.0,640240104.0
2939,13203.0,132030103.0
2940,59136.0,591360101.0
2941,33109.0,331090000.0
2942,69227.0,692270000.0
2943,70550.0,705500106.0
2944,85299.0,852990000.0
2945,17057.0,170570000.0
2946,87191.0,871910000.0
2947,83092.0,830920000.0
2948,64097.0,640970000.0
2949,92051.0,920510308.0
2950,13033.0,130330000.0
2951,83099.0,830990102.0
2952,69266.0,692661502.0
2953,6004.0,60040116.0
2954,36031.0,360310000.0
2955,34003.0,340030201.0
2956,91174.0,911740801.0
2957,71508.0,715080000.0
2958,91434.0,914340105.0
2959,49149.0,491490000.0
2960,3094.0,30940000.0
2961,33063.0,330630505.0
2962,31056.0,310560101.0
2963,54547.0,545470103.0
2964,85288.0,852880102.0
2965,2192.0,21920000.0
2966,,
2967,17163.0,171630000.0
2968,78220.0,782200102.0
2969,26340.0,263400000.0
2970,59118.0,591180000.0
2971,40084.0,400840000.0
2972,56098.0,560980111.0
2973,88470.0,884700000.0
2974,60334.0,603340000.0
2975,3022.0,30220000.0
2976,71291.0,712910000.0
2977,51074.0,510740000.0
2978,26086.0,260860000.0
2979,37152.0,371520000.0
2980,38111.0,381110102.0
2981,85273.0,852730000.0
2982,69069.0,690690101.0
2983,59386.0,593860104.0
2984,29023.0,290230000.0
2985,71010.0,710100000.0
2986,16418.0,164180000.0
2987,51017.0,510170000.0
2988,27428.0,274280000.0
2989,76258.0,762580000.0
2990,71047.0,710470102.0
2991,74293.0,742930000.0
2992,76540.0,765401005.0
2993,69259.0,692590701.0
2994,16150.0,161500000.0
2995,12146.0,121460000.0
2996,64102.0,641020201.0
2997,29160.0,291600103.0
2998,82042.0,820420000.0
2999,27464.0,274640000.0
3000,92062.0,920620306.0
3001,37267.0,372670000.0
3002,62865.0,628650000.0
3003,34217.0,342170102.0
3004,80431.0,804310000.0
3005,33004.0,330040000.0
3006,49023.0,490230101.0
3007,7005.0,70050000.0
3008,83009.0,830090106.0
3009,58149.0,581490000.0
3010,59009.0,590090405.0
3011,83069.0,830690127.0
3012,94011.0,940110104.0
3013,30028.0,300280106.0
3014,24133.0,241330000.0
3015,78642.0,786420102.0
3016,1142.0,11420000.0
3017,34172.0,341720106.0
3018,68141.0,681410000.0
3019,6136.0,61360000.0
3020,33063.0,330630806.0
3021,72112.0,721120000.0
3022,66210.0,662100103.0
3023,75111.0,751114206.0
3024,72363.0,723630000.0
3025,57072.0,570720000.0
3026,77226.0,772260000.0
3027,14394.0,143940000.0
3028,81065.0,810650404.0
3029,6085.0,60850103.0
3030,66136.0,661361203.0
3031,69389.0,693890301.0
3032,31113.0,311130102.0
3033,77288.0,772880301.0
3034,78423.0,784230103.0
3035,16282.0,162820000.0
3036,81099.0,810990104.0
3037,69282.0,692820101.0
3038,27270.0,272700000.0
3039,25051.0,250510000.0
3040,29147.0,291470000.0
3041,80775.0,807750000.0
3042,93005.0,930050401.0
3043,92026.0,920260704.0
3044,38474.0,384740104.0
3045,95199.0,951990105.0
3046,85248.0,852480000.0
3047,46251.0,462510000.0
3048,53200.0,532000000.0
3049,22046.0,220460000.0
3050,36236.0,362360000.0
3051,37240.0,372400000.0
3052,12176.0,121760301.0
3053,40243.0,402430000.0
3054,92024.0,920240402.0
3055,,
3056,19031.0,190310702.0
3057,31416.0,314160000.0
3058,31466.0,314660000.0
3059,83126.0,831260201.0
3060,66189.0,661890000.0
3061,44210.0,442100102.0
3062,75110.0,751104008.0
3063,78172.0,781720104.0
3064,13009.0,130090000.0
3065,85060.0,850600101.0
3066,80021.0,800211504.0
3067,56023.0,560230000.0
3068,93006.0,930060101.0
3069,80021.0,800210801.0
3070,,
3071,33240.0,332400000.0
3072,74185.0,741850000.0
3073,95018.0,950180301.0
3074,85214.0,852140000.0
3075,6004.0,60040116.0
3076,35093.0,350930102.0
3077,88399.0,883990000.0
3078,1212.0,12120000.0
3079,22162.0,221620103.0
3080,62563.0,625630101.0
3081,26087.0,260870000.0
3082,44214.0,442140000.0
3083,74119.0,741190101.0
3084,56006.0,560060000.0
3085,76608.0,766080000.0
3086,89132.0,891320000.0
3087,8116.0,81160000.0
3088,92009.0,920090108.0
3089,27511.0,275110000.0
3090,28422.0,284220000.0
3091,6048.0,60480102.0
3092,44143.0,441430702.0
3093,95203.0,952030104.0
3094,1245.0,12450000.0
3095,27662.0,276620000.0
3096,76445.0,764450000.0
3097,27451.0,274510000.0
3098,59350.0,593500201.0
3099,44119.0,441190000.0
3100,33079.0,330790000.0
3101,49007.0,490070402.0
3102,76351.0,763510401.0
3103,76484.0,764840101.0
3104,13206.0,132060601.0
3105,77122.0,771220401.0
3106,14059.0,140590000.0
3107,85151.0,851510102.0
3108,21041.0,210410000.0
3109,6027.0,60270111.0
3110,75116.0,751166105.0
3111,27144.0,271440000.0
3112,75107.0,751072501.0
3113,29266.0,292660000.0
3114,54025.0,540250000.0
3115,29060.0,290600000.0
3116,1313.0,13130000.0
3117,83113.0,831130000.0
3118,28352.0,283520000.0
3119,90075.0,900750000.0
3120,68166.0,681660103.0
3121,6069.0,60690117.0
3122,22266.0,222660000.0
3123,13210.0,132100602.0
3124,78490.0,784900111.0
3125,87085.0,870850701.0
3126,33063.0,330631207.0
3127,71153.0,711530104.0
3128,76552.0,765520102.0
3129,83061.0,830610116.0
3130,89449.0,894490000.0
3131,34129.0,341290101.0
3132,72291.0,722910000.0
3133,1211.0,12110000.0
3134,16326.0,163260000.0
3135,3321.0,33210105.0
3136,44219.0,442190000.0
3137,6079.0,60790108.0
3138,29041.0,290410000.0
3139,59183.0,591830501.0
3140,25381.0,253810000.0
3141,24322.0,243220111.0
3142,77347.0,773470000.0
3143,56041.0,560410000.0
3144,24226.0,242260000.0
3145,42077.0,420770000.0
3146,39177.0,391770000.0
3147,91471.0,914710103.0
3148,34154.0,341540103.0
3149,66050.0,660500000.0
3150,6088.0,60882303.0
3151,35051.0,350510102.0
3152,69385.0,693850503.0
3153,3018.0,30180000.0
3154,8491.0,84910000.0
3155,17026.0,170260000.0
3156,62816.0,628160000.0
3157,42207.0,422070102.0
3158,78640.0,786400103.0
3159,75113.0,751135123.0
3160,,
3161,50569.0,505690000.0
3162,76481.0,764810000.0
3163,59606.0,596060101.0
3164,1148.0,11480000.0
3165,92025.0,920250109.0
3166,85060.0,850600101.0
3167,1001.0,10010000.0
3168,69264.0,692640502.0
3169,13001.0,130010606.0
3170,33082.0,330820000.0
3171,49021.0,490210101.0
3172,29189.0,291890107.0
3173,47094.0,470940000.0
3174,40181.0,401810000.0
3175,24329.0,243290000.0
3176,81004.0,810040303.0
3177,35106.0,351060000.0
3178,35179.0,351790000.0
3179,12056.0,120560000.0
3180,37006.0,370060000.0
3181,59343.0,593430101.0
3182,87085.0,870850701.0
3183,49099.0,490990702.0
3184,13050.0,130500101.0
3185,31533.0,315330000.0
3186,,
3187,76540.0,765400105.0
3188,6088.0,60883201.0
3189,85300.0,853000000.0
3190,38317.0,383170105.0
3191,75118.0,751186921.0
3192,85012.0,850120000.0
3193,33063.0,330630313.0
3194,44026.0,440260103.0
3195,60029.0,600290000.0
3196,59668.0,596680000.0
3197,87056.0,870560000.0
3198,31555.0,315551301.0
3199,69384.0,693840103.0
3200,30169.0,301690101.0
3201,50259.0,502590000.0
3202,95218.0,952180103.0
3203,78165.0,781650105.0
3204,6157.0,61570102.0
3205,31503.0,315030000.0
3206,33417.0,334170000.0
3207,1403.0,14030000.0
3208,33096.0,330960103.0
3209,89235.0,892350000.0
3210,49176.0,491760000.0
3211,93062.0,930620101.0
3212,38261.0,382610000.0
3213,13209.0,132090201.0
3214,76699.0,766990000.0
3215,53157.0,531570000.0
3216,56179.0,561790000.0
3217,11202.0,112020000.0
3218,56007.0,560070104.0
3219,44166.0,441660102.0
3220,80021.0,800210901.0
3221,44143.0,441430702.0
3222,51265.0,512650000.0
3223,78297.0,782970102.0
3224,94044.0,940440104.0
3225,4006.0,40060000.0
3226,38504.0,385040000.0
3227,13206.0,132060502.0
3228,38105.0,381050000.0
3229,62257.0,622570000.0
3230,61484.0,614840000.0
3231,,
3232,63393.0,633930000.0
3233,87162.0,871620000.0
3234,59512.0,595120802.0
3235,8485.0,84850000.0
3236,34173.0,341730000.0
3237,24037.0,240370106.0
3238,32180.0,321800000.0
3239,33449.0,334490109.0
3240,41194.0,411940102.0
3241,33099.0,330990000.0
3242,90081.0,900810000.0
3243,30129.0,301290000.0
3244,69234.0,692340000.0
3245,23139.0,231390000.0
3246,38376.0,383760000.0
3247,31555.0,315555801.0
3248,38067.0,380670000.0
3249,93070.0,930700106.0
3250,54025.0,540250000.0
3251,,
3252,94076.0,940760112.0
3253,,
3254,75118.0,751187009.0
3255,32213.0,322130000.0
3256,78073.0,780730105.0
3257,6004.0,60040107.0
3258,83124.0,831240000.0
3259,14554.0,145540000.0
3260,82189.0,821890000.0
3261,54274.0,542740104.0
3262,75118.0,751187002.0
3263,56162.0,561620107.0
3264,35197.0,351970000.0
3265,37139.0,371390000.0
3266,74011.0,740110202.0
3267,37155.0,371550000.0
3268,38481.0,384810000.0
3269,27275.0,272750101.0
3270,54273.0,542730103.0
3271,83137.0,831370808.0
3272,69386.0,693860501.0
3273,30028.0,300280106.0
3274,38193.0,381930106.0
3275,22193.0,221930000.0
3276,13005.0,130050101.0
3277,35037.0,350370000.0
3278,60577.0,605770000.0
3279,72248.0,722480000.0
3280,34267.0,342670000.0
3281,35133.0,351330000.0
3282,39335.0,393350000.0
3283,45272.0,452720000.0
3284,37263.0,372630000.0
3285,,490070707.0
3286,33039.0,330390107.0
3287,57631.0,576310111.0
3288,40036.0,400360000.0
3289,94068.0,940680401.0
3290,83137.0,831370102.0
3291,31488.0,314880103.0
3292,94059.0,940590101.0
3293,,
3294,49323.0,493230000.0
3295,75120.0,751207701.0
3296,54395.0,543950803.0
3297,9281.0,92810000.0
3298,95277.0,952770303.0
3299,69286.0,692860501.0
3300,83137.0,831370207.0
3301,14118.0,141181001.0
3302,68020.0,680200000.0
3303,35066.0,350660102.0
3304,81004.0,810040801.0
3305,78498.0,784980103.0
3306,27470.0,274700000.0
3307,10387.0,103871103.0
3308,77107.0,771070000.0
3309,29019.0,290190122.0
3310,84089.0,840890102.0
3311,31410.0,314100000.0
3312,94068.0,940680204.0
3313,94077.0,940770107.0
3314,3185.0,31850102.0
3315,32252.0,322520000.0
3316,49125.0,491250103.0
3317,76540.0,765401001.0
3318,22353.0,223530000.0
3319,33161.0,331610000.0
3320,18033.0,180330205.0
3321,,
3322,6088.0,60881506.0
3323,18035.0,180350000.0
3324,50087.0,500870000.0
3325,38170.0,381700000.0
3326,34003.0,340030102.0
3327,85191.0,851911004.0
3328,75120.0,751207914.0
3329,94044.0,940440107.0
3330,69266.0,692660902.0
3331,34172.0,341722703.0
3332,37015.0,370150000.0
3333,2397.0,23970000.0
3334,30165.0,301650000.0
3335,54547.0,545470108.0
3336,34032.0,340320602.0
3337,13103.0,131030113.0
3338,13051.0,130510103.0
3339,2701.0,27010000.0
3340,69270.0,692700000.0
3341,26108.0,261080101.0
3342,94046.0,940460106.0
3343,21534.0,215340000.0
3344,31165.0,311650000.0
3345,64519.0,645190000.0
3346,78158.0,781580103.0
3347,75117.0,751176514.0
3348,72026.0,720260000.0
3349,63082.0,630820000.0
3350,94018.0,940180108.0
3351,76681.0,766810111.0
3352,92044.0,920440126.0
3353,29165.0,291650000.0
3354,58260.0,582600000.0
3355,91345.0,913450101.0
3356,30156.0,301560102.0
3357,27209.0,272090000.0
3358,85197.0,851970000.0
3359,37156.0,371560102.0
3360,,
3361,95127.0,951270122.0
3362,25473.0,254730000.0
3363,14246.0,142460000.0
3364,24485.0,244850000.0
3365,31555.0,315550802.0
3366,75120.0,751207710.0
3367,38556.0,385560000.0
3368,93027.0,930270117.0
3369,,
3370,59098.0,590980000.0
3371,59512.0,595120802.0
3372,28265.0,282650000.0
3373,14120.0,141200000.0
3374,13103.0,131030103.0
3375,59411.0,594110000.0
3376,45234.0,452342102.0
3377,75112.0,751124616.0
3378,63113.0,631131501.0
3379,40229.0,402290000.0
3380,82121.0,821210701.0
3381,62162.0,621620000.0
3382,77352.0,773520000.0
3383,69266.0,692660702.0
3384,37030.0,370300000.0
3385,27492.0,274920000.0
3386,17300.0,173000802.0
3387,39252.0,392520000.0
3388,7066.0,70660000.0
3389,69382.0,693820504.0
3390,33122.0,331220102.0
3391,31445.0,314450000.0
3392,29149.0,291490000.0
3393,37015.0,370150000.0
3394,60139.0,601390101.0
3395,91027.0,910270110.0
3396,59350.0,593500308.0
3397,13044.0,130440000.0
3398,43157.0,431570108.0
3399,25056.0,250560702.0
3400,64252.0,642520000.0
3401,60610.0,606100000.0
3402,31254.0,312540000.0
3403,35238.0,352380703.0
3404,75110.0,751103804.0
3405,29019.0,290190166.0
3406,13102.0,131020102.0
3407,44109.0,441091009.0
3408,75113.0,751135006.0
3409,67412.0,674120000.0
3410,37152.0,371520000.0
3411,38148.0,381480000.0
3412,92024.0,920240403.0
3413,92004.0,920040501.0
3414,95598.0,955980103.0
3415,69152.0,691520104.0
3416,95539.0,955390104.0
3417,57466.0,574660000.0
3418,35090.0,350900000.0
3419,75114.0,751145624.0
3420,94067.0,940670101.0
3421,13002.0,130020104.0
3422,81065.0,810650202.0
3423,85191.0,851910103.0
3424,8105.0,81050201.0
3425,59276.0,592760101.0
3426,47106.0,471060101.0
3427,36006.0,360060000.0
3428,73039.0,730390000.0
3429,17453.0,174530000.0
3430,56118.0,561180000.0
3431,40133.0,401330000.0
3432,75103.0,751031101.0
3433,45234.0,452342102.0
3434,38553.0,385530102.0
3435,13001.0,130010901.0
3436,26377.0,263770000.0
3437,5153.0,51530000.0
3438,78403.0,784030000.0
3439,30125.0,301250000.0
3440,35136.0,351360102.0
3441,56162.0,561620101.0
3442,58095.0,580950102.0
3443,59512.0,595120801.0
3444,34311.0,343110000.0
3445,26103.0,261030000.0
3446,74305.0,743050101.0
3447,69033.0,690330000.0
3448,85038.0,850380000.0
3449,38357.0,383570000.0
3450,64129.0,641290102.0
3451,37194.0,371940000.0
3452,12043.0,120430000.0
3453,69386.0,693860502.0
3454,28088.0,280880101.0
3455,40155.0,401550000.0
3456,59599.0,595990503.0
3457,37122.0,371220401.0
3458,4111.0,41110000.0
3459,95555.0,955550107.0
3460,21231.0,212310404.0
3461,60471.0,604710201.0
3462,91122.0,911220104.0
3463,69029.0,690290401.0
3464,62489.0,624890000.0
3465,55029.0,550290102.0
3466,86095.0,860950000.0
3467,59215.0,592150000.0
3468,27284.0,272840101.0
3469,33177.0,331770000.0
3470,27182.0,271820000.0
3471,33548.0,335480000.0
3472,51445.0,514450000.0
3473,37261.0,372610201.0
3474,78688.0,786880101.0
3475,81271.0,812710000.0
3476,19286.0,192860000.0
3477,58194.0,581940106.0
3478,38317.0,383170102.0
3479,6088.0,60882501.0
3480,51477.0,514770000.0
3481,13047.0,130470103.0
3482,83118.0,831180103.0
3483,59350.0,593500506.0
3484,33003.0,330030104.0
3485,92072.0,920720110.0
3486,69386.0,693860701.0
3487,78220.0,782200101.0
3488,94017.0,940170501.0
3489,59201.0,592010000.0
3490,72273.0,722730000.0
3491,74094.0,740940000.0
3492,59368.0,593680402.0
3493,38415.0,384150000.0
3494,25259.0,252590000.0
3495,77108.0,771080702.0
3496,51454.0,514541001.0
3497,31483.0,314830104.0
3498,68013.0,680130000.0
3499,53273.0,532730000.0
3500,92040.0,920400301.0
3501,69282.0,692820501.0
3502,95197.0,951970107.0
3503,,
3504,69133.0,691330000.0
3505,73011.0,730110102.0
3506,37074.0,370740000.0
3507,66136.0,661361402.0
3508,79191.0,791910701.0
3509,13215.0,132150802.0
3510,93051.0,930510201.0
3511,94068.0,940680601.0
3512,93029.0,930290601.0
3513,92002.0,920020101.0
3514,78416.0,784160000.0
3515,13206.0,132060302.0
3516,54505.0,545050000.0
3517,77061.0,770610000.0
3518,47233.0,472330000.0
3519,37241.0,372410000.0
3520,59205.0,592050103.0
3521,81104.0,811040000.0
3522,68042.0,680420000.0
3523,76498.0,764980110.0
3524,31102.0,311020000.0
3525,35228.0,352280000.0
3526,54273.0,542730101.0
3527,62412.0,624120000.0
3528,80469.0,804690000.0
3529,25056.0,250560304.0
3530,33192.0,331920107.0
3531,2215.0,22150000.0
3532,45234.0,452341703.0
3533,19196.0,191960000.0
3534,91086.0,910860101.0
3535,33069.0,330690104.0
3536,59346.0,593460000.0
3537,74229.0,742290000.0
3538,34189.0,341890000.0
3539,13118.0,131180000.0
3540,54431.0,544310103.0
3541,69052.0,690520000.0
3542,71148.0,711480000.0
3543,49307.0,493070000.0
3544,33267.0,332670000.0
3545,75110.0,751104009.0
3546,59220.0,592200205.0
3547,54395.0,543950303.0
3548,63144.0,631440000.0
3549,33225.0,332250000.0
3550,,
3551,78431.0,784310000.0
3552,69048.0,690480000.0
3553,31555.0,315554703.0
3554,94004.0,940040105.0
3555,62796.0,627960000.0
3556,45232.0,452320202.0
3557,37256.0,372560000.0
3558,88203.0,882030000.0
3559,33449.0,334490109.0
3560,95127.0,951270132.0
3561,80021.0,800211001.0
3562,77491.0,774910000.0
3563,,
3564,55117.0,551170000.0
3565,53157.0,531570000.0
3566,92077.0,920770103.0
3567,81273.0,812730000.0
3568,40118.0,401180000.0
3569,16088.0,160880000.0
3570,44131.0,441310101.0
3571,77385.0,773850000.0
3572,93050.0,930500105.0
3573,49308.0,493080000.0
3574,13103.0,131030103.0
3575,61234.0,612340000.0
3576,30217.0,302170101.0
3577,40065.0,400650101.0
3578,75113.0,751134907.0
3579,71121.0,711210000.0
3580,77058.0,770580104.0
3581,92012.0,920120106.0
3582,15258.0,152580000.0
3583,76692.0,766920000.0
3584,82134.0,821340000.0
3585,30258.0,302580105.0
3586,6075.0,60750000.0
3587,60175.0,601750101.0
3588,64061.0,640610000.0
3589,76540.0,765400102.0
3590,74163.0,741630000.0
3591,27598.0,275980000.0
3592,82013.0,820130000.0
3593,73099.0,730990000.0
3594,6088.0,60883002.0
3595,26271.0,262710000.0
3596,77118.0,771180101.0
3597,34129.0,341290105.0
3598,75113.0,751135017.0
3599,13056.0,130560113.0
3600,29137.0,291370000.0
3601,11203.0,112030106.0
3602,92004.0,920040707.0
3603,13001.0,130010206.0
3604,63113.0,631131001.0
3605,22223.0,222230000.0
3606,29161.0,291610000.0
3607,72181.0,721811803.0
3608,60616.0,606160000.0
3609,45302.0,453020104.0
3610,13016.0,130160000.0
3611,30189.0,301891701.0
3612,69159.0,691590000.0
3613,10076.0,100760000.0
3614,31188.0,311880000.0
3615,6068.0,60680000.0
3616,54504.0,545040000.0
3617,18096.0,180960000.0
3618,34301.0,343010801.0
3619,60176.0,601760201.0
3620,39582.0,395820000.0
3621,38151.0,381510104.0
3622,27406.0,274060000.0
3623,69266.0,692660501.0
3624,57336.0,573360102.0
3625,77217.0,772170000.0
3626,63113.0,631131404.0
3627,62160.0,621600401.0
3628,21231.0,212312002.0
3629,45272.0,452720000.0
3630,53051.0,530510000.0
3631,21670.0,216700000.0
3632,89268.0,892680000.0
3633,93006.0,930060111.0
3634,56170.0,561700000.0
3635,63281.0,632810000.0
3636,49138.0,491380000.0
3637,33318.0,333180124.0
3638,29077.0,290770000.0
3639,16015.0,160150403.0
3640,35118.0,351180000.0
3641,18148.0,181480000.0
3642,90039.0,900390000.0
3643,30223.0,302230000.0
3644,23185.0,231850000.0
3645,49050.0,490500000.0
3646,59173.0,591730000.0
3647,24266.0,242660000.0
3648,94080.0,940800204.0
3649,47001.0,470010105.0
3650,78335.0,783350105.0
3651,46089.0,460890000.0
3652,58020.0,580200000.0
3653,66136.0,661360102.0
3654,42005.0,420050102.0
3655,95323.0,953230101.0
3656,59611.0,596110000.0
3657,34172.0,341720202.0
3658,4112.0,41120109.0
3659,92060.0,920600102.0
3660,75103.0,751030901.0
3661,92078.0,920780103.0
3662,76057.0,760570102.0
3663,31429.0,314290000.0
3664,12153.0,121530000.0
3665,17336.0,173360000.0
3666,13058.0,130580000.0
3667,33207.0,332070000.0
3668,92075.0,920750107.0
3669,88011.0,880110000.0
3670,3069.0,30690000.0
3671,56260.0,562600111.0
3672,24251.0,242510000.0
3673,14357.0,143570000.0
3674,95306.0,953060105.0
3675,75105.0,751051908.0
3676,81004.0,810040304.0
3677,27681.0,276810102.0
3678,94059.0,940590104.0
3679,1321.0,13210000.0
3680,33519.0,335190101.0
3681,90019.0,900190000.0
3682,21130.0,211300000.0
3683,78591.0,785910000.0
3684,24037.0,240370113.0
3685,75102.0,751020802.0
3686,31555.0,315555102.0
3687,38014.0,380140000.0
3688,64277.0,642770000.0
3689,13119.0,131190103.0
3690,49007.0,490071202.0
3691,21653.0,216530000.0
3692,72053.0,720530000.0
3693,49063.0,490630102.0
3694,50648.0,506480000.0
3695,13001.0,130010205.0
3696,75107.0,751072801.0
3697,6079.0,60790109.0
3698,72220.0,722200000.0
3699,69254.0,692540000.0
3700,60257.0,602570000.0
3701,70262.0,702620000.0
3702,95371.0,953710101.0
3703,80212.0,802120000.0
3704,84017.0,840170000.0
3705,56152.0,561520000.0
3706,76540.0,765400104.0
3707,31187.0,311870106.0
3708,46133.0,461330000.0
3709,,
3710,64038.0,640380000.0
3711,14514.0,145140000.0
3712,44137.0,441370000.0
3713,93048.0,930481104.0
3714,33051.0,330510103.0
3715,70245.0,702450000.0
3716,49175.0,491750000.0
3717,76725.0,767250000.0
3718,85130.0,851300000.0
3719,94060.0,940600105.0
3720,94043.0,940430102.0
3721,77288.0,772880601.0
3722,83009.0,830090106.0
3723,33281.0,332810104.0
3724,38131.0,381310000.0
3725,11069.0,110690703.0
3726,78108.0,781080000.0
3727,49216.0,492160000.0
3728,44179.0,441790000.0
3729,17348.0,173480000.0
3730,10170.0,101700000.0
3731,77316.0,773160000.0
3732,,
3733,10340.0,103400000.0
3734,74133.0,741330102.0
3735,38247.0,382470000.0
3736,1252.0,12520000.0
3737,6083.0,60830201.0
3738,77464.0,774640102.0
3739,6030.0,60300107.0
3740,33029.0,330290000.0
3741,62728.0,627280000.0
3742,59212.0,592120101.0
3743,29137.0,291370000.0
3744,35210.0,352100101.0
3745,21231.0,212310403.0
3746,3310.0,33100101.0
3747,27701.0,277010102.0
3748,31555.0,315552102.0
3749,69381.0,693810201.0
3750,6123.0,61230103.0
3751,1344.0,13440000.0
3752,13001.0,130010803.0
3753,14066.0,140660000.0
3754,78646.0,786460203.0
3755,6027.0,60270109.0
3756,77491.0,774910000.0
3757,92025.0,920250302.0
3758,89102.0,891020000.0
3759,31248.0,312480000.0
3760,9160.0,91600102.0
3761,26167.0,261670000.0
3762,30173.0,301730000.0
3763,56071.0,560710000.0
3764,45234.0,452340201.0
3765,64445.0,644450305.0
3766,34172.0,341721803.0
3767,28089.0,280890000.0
3768,60007.0,600070000.0
3769,83009.0,830090101.0
3770,13208.0,132080702.0
3771,13063.0,130630102.0
3772,44131.0,441310102.0
3773,88209.0,882090102.0
3774,83136.0,831360000.0
3775,34145.0,341450105.0
3776,33364.0,333640000.0
3777,13087.0,130870000.0
3778,69383.0,693830603.0
3779,33281.0,332810301.0
3780,19286.0,192860000.0
3781,63022.0,630220000.0
3782,59155.0,591550301.0
3783,33293.0,332930000.0
3784,75106.0,751062401.0
3785,75111.0,751114105.0
3786,31555.0,315554202.0
3787,69235.0,692350000.0
3788,72320.0,723200000.0
3789,6015.0,60150000.0
3790,14513.0,145130000.0
3791,62529.0,625290000.0
3792,26064.0,260640101.0
3793,56148.0,561480000.0
3794,26110.0,261100000.0
3795,29048.0,290480000.0
3796,19148.0,191480000.0
3797,49278.0,492780000.0
3798,84089.0,840890103.0
3799,35173.0,351730101.0
3800,36063.0,360630103.0
3801,69088.0,690880101.0
3802,34172.0,341722601.0
3803,60439.0,604390201.0
3804,83116.0,831160101.0
3805,30189.0,301891302.0
3806,38357.0,383570000.0
3807,34202.0,342020101.0
3808,77514.0,775140201.0
3809,13097.0,130970101.0
3810,75106.0,751062103.0
3811,5061.0,50610107.0
3812,16154.0,161540102.0
3813,93074.0,930740102.0
3814,24067.0,240670000.0
3815,2280.0,22800000.0
3816,66069.0,660690000.0
3817,45289.0,452890000.0
3818,26341.0,263410000.0
3819,26079.0,260790000.0
3820,92044.0,920440123.0
3821,93062.0,930620104.0
3822,83069.0,830690114.0
3823,26096.0,260960000.0
3824,51454.0,514543501.0
3825,75120.0,751207807.0
3826,91085.0,910850000.0
3827,59123.0,591230000.0
3828,10362.0,103620104.0
3829,92063.0,920630601.0
3830,66172.0,661720104.0
3831,50391.0,503910000.0
3832,29117.0,291170000.0
3833,84035.0,840350302.0
3834,63245.0,632450000.0
3835,49192.0,491920000.0
3836,70388.0,703880000.0
